Year,Month,Date,Hospital,KPI,Attendances,is_synthetic
2022,2,2022-02-01,Cork University Hospital,return_ed_attendances,359,True
2022,3,2022-03-01,Cork University Hospital,return_ed_attendances,355,True
2022,4,2022-04-01,Cork University Hospital,return_ed_attendances,335,True
2022,5,2022-05-01,Cork University Hospital,return_ed_attendances,315,True
2022,6,2022-06-01,Cork University Hospital,return_ed_attendances,310,True
2022,7,2022-07-01,Cork University Hospital,return_ed_attendances,336,True
2022,8,2022-08-01,Cork University Hospital,return_ed_attendances,335,True
2022,9,2022-09-01,Cork University Hospital,return_ed_attendances,333,True
2022,10,2022-10-01,Cork University Hospital,return_ed_attendances,335,True
2022,11,2022-11-01,Cork University Hospital,return_ed_attendances,366,True
2022,12,2022-12-01,Cork University Hospital,return_ed_attendances,381,True
2023,1,2023-01-01,Cork University Hospital,return_ed_attendances,519,True
2023,2,2023-02-01,Cork University Hospital,return_ed_attendances,486,True
2023,3,2023-03-01,Cork University Hospital,return_ed_attendances,462,True
2023,4,2023-04-01,Cork University Hospital,return_ed_attendances,449,True
2023,5,2023-05-01,Cork University Hospital,return_ed_attendances,422,True
2023,6,2023-06-01,Cork University Hospital,return_ed_attendances,398,True
2023,7,2023-07-01,Cork University Hospital,return_ed_attendances,405,True
2023,8,2023-08-01,Cork University Hospital,return_ed_attendances,411,True
2023,9,2023-09-01,Cork University Hospital,return_ed_attendances,449,True
2023,10,2023-10-01,Cork University Hospital,return_ed_attendances,438,True
2023,11,2023-11-01,Cork University Hospital,return_ed_attendances,469,True
2023,12,2023-12-01,Cork University Hospital,return_ed_attendances,486,True
2024,1,2024-01-01,Cork University Hospital,return_ed_attendances,638,True
2024,2,2024-02-01,Cork University Hospital,return_ed_attendances,600,True
2024,3,2024-03-01,Cork University Hospital,return_ed_attendances,582,True
2024,4,2024-04-01,Cork University Hospital,return_ed_attendances,537,True
2024,5,2024-05-01,Cork University Hospital,return_ed_attendances,529,True
2024,6,2024-06-01,Cork University Hospital,return_ed_attendances,594,False
2024,7,2024-07-01,Cork University Hospital,return_ed_attendances,526,False
2024,8,2024-08-01,Cork University Hospital,return_ed_attendances,579,False
2024,9,2024-09-01,Cork University Hospital,return_ed_attendances,594,False
2022,1,2022-01-01,Cork University Maternity Hospital,return_ed_attendances,604,True
2022,2,2022-02-01,Cork University Maternity Hospital,return_ed_attendances,588,True
2022,3,2022-03-01,Cork University Maternity Hospital,return_ed_attendances,513,True
2022,4,2022-04-01,Cork University Maternity Hospital,return_ed_attendances,511,True
2022,5,2022-05-01,Cork University Maternity Hospital,return_ed_attendances,522,True
2022,6,2022-06-01,Cork University Maternity Hospital,return_ed_attendances,499,True
2022,7,2022-07-01,Cork University Maternity Hospital,return_ed_attendances,499,True
2022,8,2022-08-01,Cork University Maternity Hospital,return_ed_attendances,513,True
2022,9,2022-09-01,Cork University Maternity Hospital,return_ed_attendances,523,True
2022,10,2022-10-01,Cork University Maternity Hospital,return_ed_attendances,554,True
2022,11,2022-11-01,Cork University Maternity Hospital,return_ed_attendances,590,True
2022,12,2022-12-01,Cork University Maternity Hospital,return_ed_attendances,570,True
2023,1,2023-01-01,Cork University Maternity Hospital,return_ed_attendances,641,True
2023,2,2023-02-01,Cork University Maternity Hospital,return_ed_attendances,631,True
2023,3,2023-03-01,Cork University Maternity Hospital,return_ed_attendances,559,True
2023,4,2023-04-01,Cork University Maternity Hospital,return_ed_attendances,539,True
2023,5,2023-05-01,Cork University Maternity Hospital,return_ed_attendances,555,True
2023,6,2023-06-01,Cork University Maternity Hospital,return_ed_attendances,494,True
2023,7,2023-07-01,Cork University Maternity Hospital,return_ed_attendances,512,True
2023,8,2023-08-01,Cork University Maternity Hospital,return_ed_attendances,506,True
2023,9,2023-09-01,Cork University Maternity Hospital,return_ed_attendances,542,True
2023,10,2023-10-01,Cork University Maternity Hospital,return_ed_attendances,562,True
2023,11,2023-11-01,Cork University Maternity Hospital,return_ed_attendances,585,True
2023,12,2023-12-01,Cork University Maternity Hospital,return_ed_attendances,585,True
2024,1,2024-01-01,Cork University Maternity Hospital,return_ed_attendances,645,True
2024,2,2024-02-01,Cork University Maternity Hospital,return_ed_attendances,646,True
2024,3,2024-03-01,Cork University Maternity Hospital,return_ed_attendances,578,True
2024,4,2024-04-01,Cork University Maternity Hospital,return_ed_attendances,547,True
2024,5,2024-05-01,Cork University Maternity Hospital,return_ed_attendances,512,True
2024,6,2024-06-01,Cork University Maternity Hospital,return_ed_attendances,518,False
2024,7,2024-07-01,Cork University Maternity Hospital,return_ed_attendances,560,False
2024,8,2024-08-01,Cork University Maternity Hospital,return_ed_attendances,545,False
2024,9,2024-09-01,Cork University Maternity Hospital,return_ed_attendances,559,False
2022,1,2022-01-01,Croom Orthopaedic Hospital,new_ed_attendances,164,True
2022,2,2022-02-01,Croom Orthopaedic Hospital,new_ed_attendances,150,True
2022,3,2022-03-01,Croom Orthopaedic Hospital,new_ed_attendances,137,True
2022,4,2022-04-01,Croom Orthopaedic Hospital,new_ed_attendances,126,True
2022,5,2022-05-01,Croom Orthopaedic Hospital,new_ed_attendances,124,True
2022,6,2022-06-01,Croom Orthopaedic Hospital,new_ed_attendances,119,True
2022,7,2022-07-01,Croom Orthopaedic Hospital,new_ed_attendances,125,True
2022,8,2022-08-01,Croom Orthopaedic Hospital,new_ed_attendances,128,True
2022,9,2022-09-01,Croom Orthopaedic Hospital,new_ed_attendances,127,True
2022,10,2022-10-01,Croom Orthopaedic Hospital,new_ed_attendances,128,True
2022,11,2022-11-01,Croom Orthopaedic Hospital,new_ed_attendances,133,True
2022,12,2022-12-01,Croom Orthopaedic Hospital,new_ed_attendances,148,True
2023,1,2023-01-01,Croom Orthopaedic Hospital,new_ed_attendances,207,True
2023,2,2023-02-01,Croom Orthopaedic Hospital,new_ed_attendances,194,True
2023,3,2023-03-01,Croom Orthopaedic Hospital,new_ed_attendances,193,True
2023,4,2023-04-01,Croom Orthopaedic Hospital,new_ed_attendances,192,True
2023,5,2023-05-01,Croom Orthopaedic Hospital,new_ed_attendances,173,True
2023,6,2023-06-01,Croom Orthopaedic Hospital,new_ed_attendances,171,True
2023,7,2023-07-01,Croom Orthopaedic Hospital,new_ed_attendances,171,True
2023,8,2023-08-01,Croom Orthopaedic Hospital,new_ed_attendances,174,True
2023,9,2023-09-01,Croom Orthopaedic Hospital,new_ed_attendances,187,True
2023,10,2023-10-01,Croom Orthopaedic Hospital,new_ed_attendances,186,True
2023,11,2023-11-01,Croom Orthopaedic Hospital,new_ed_attendances,198,True
2023,12,2023-12-01,Croom Orthopaedic Hospital,new_ed_attendances,206,True
2024,1,2024-01-01,Croom Orthopaedic Hospital,new_ed_attendances,837,True
2024,2,2024-02-01,Croom Orthopaedic Hospital,new_ed_attendances,850,True
2024,3,2024-03-01,Croom Orthopaedic Hospital,new_ed_attendances,756,True
2024,4,2024-04-01,Croom Orthopaedic Hospital,new_ed_attendances,694,True
2024,5,2024-05-01,Croom Orthopaedic Hospital,new_ed_attendances,699,True
2024,6,2024-06-01,Croom Orthopaedic Hospital,new_ed_attendances,4788,False
2024,7,2024-07-01,Croom Orthopaedic Hospital,new_ed_attendances,17,False
2024,8,2024-08-01,Croom Orthopaedic Hospital,new_ed_attendances,11,False
2024,9,2024-09-01,Croom Orthopaedic Hospital,new_ed_attendances,1385,False
2022,1,2022-01-01,Croom Orthopaedic Hospital,return_ed_attendances,1431,True
2022,2,2022-02-01,Croom Orthopaedic Hospital,return_ed_attendances,1399,True
2022,3,2022-03-01,Croom Orthopaedic Hospital,return_ed_attendances,1393,True
2022,4,2022-04-01,Croom Orthopaedic Hospital,return_ed_attendances,1234,True
2022,5,2022-05-01,Croom Orthopaedic Hospital,return_ed_attendances,1261,True
2022,6,2022-06-01,Croom Orthopaedic Hospital,return_ed_attendances,1168,True
2022,7,2022-07-01,Croom Orthopaedic Hospital,return_ed_attendances,1130,True
2022,8,2022-08-01,Croom Orthopaedic Hospital,return_ed_attendances,1254,True
2022,9,2022-09-01,Croom Orthopaedic Hospital,return_ed_attendances,1250,True
2022,10,2022-10-01,Croom Orthopaedic Hospital,return_ed_attendances,1338,True
2022,11,2022-11-01,Croom Orthopaedic Hospital,return_ed_attendances,1375,True
2022,12,2022-12-01,Croom Orthopaedic Hospital,return_ed_attendances,1359,True
2023,1,2023-01-01,Croom Orthopaedic Hospital,return_ed_attendances,1056,True
2023,2,2023-02-01,Croom Orthopaedic Hospital,return_ed_attendances,1082,True
2023,3,2023-03-01,Croom Orthopaedic Hospital,return_ed_attendances,949,True
2023,4,2023-04-01,Croom Orthopaedic Hospital,return_ed_attendances,871,True
2023,5,2023-05-01,Croom Orthopaedic Hospital,return_ed_attendances,873,True
2023,6,2023-06-01,Croom Orthopaedic Hospital,return_ed_attendances,824,True
2023,7,2023-07-01,Croom Orthopaedic Hospital,return_ed_attendances,842,True
2023,8,2023-08-01,Croom Orthopaedic Hospital,return_ed_attendances,827,True
2023,9,2023-09-01,Croom Orthopaedic Hospital,return_ed_attendances,897,True
2023,10,2023-10-01,Croom Orthopaedic Hospital,return_ed_attendances,946,True
2023,11,2023-11-01,Croom Orthopaedic Hospital,return_ed_attendances,938,True
2023,12,2023-12-01,Croom Orthopaedic Hospital,return_ed_attendances,1040,True
2024,1,2024-01-01,Croom Orthopaedic Hospital,return_ed_attendances,0,True
2024,2,2024-02-01,Croom Orthopaedic Hospital,return_ed_attendances,0,True
2024,3,2024-03-01,Croom Orthopaedic Hospital,return_ed_attendances,0,True
2024,4,2024-04-01,Croom Orthopaedic Hospital,return_ed_attendances,0,True
2024,5,2024-05-01,Croom Orthopaedic Hospital,return_ed_attendances,0,True
2024,6,2024-06-01,Croom Orthopaedic Hospital,return_ed_attendances,5,False
2024,8,2024-08-01,Croom Orthopaedic Hospital,return_ed_attendances,146,False
2024,9,2024-09-01,Croom Orthopaedic Hospital,return_ed_attendances,7931,False
2022,1,2022-01-01,Dublin Midlands Hospital Group,all_emergency_presentations,19743,True
2022,2,2022-02-01,Dublin Midlands Hospital Group,all_emergency_presentations,18703,True
2022,3,2022-03-01,Dublin Midlands Hospital Group,all_emergency_presentations,16315,True
2022,4,2022-04-01,Dublin Midlands Hospital Group,all_emergency_presentations,16649,True
2022,5,2022-05-01,Dublin Midlands Hospital Group,all_emergency_presentations,17011,True
2022,6,2022-06-01,Dublin Midlands Hospital Group,all_emergency_presentations,16422,True
2022,7,2022-07-01,Dublin Midlands Hospital Group,all_emergency_presentations,15763,True
2022,8,2022-08-01,Dublin Midlands Hospital Group,all_emergency_presentations,16028,True
2022,9,2022-09-01,Dublin Midlands Hospital Group,all_emergency_presentations,17242,True
2022,10,2022-10-01,Dublin Midlands Hospital Group,all_emergency_presentations,16988,True
2022,11,2022-11-01,Dublin Midlands Hospital Group,all_emergency_presentations,18529,True
2022,12,2022-12-01,Dublin Midlands Hospital Group,all_emergency_presentations,19481,True
2023,1,2023-01-01,Dublin Midlands Hospital Group,all_emergency_presentations,23348,True
2023,2,2023-02-01,Dublin Midlands Hospital Group,all_emergency_presentations,21690,True
2023,3,2023-03-01,Dublin Midlands Hospital Group,all_emergency_presentations,19916,True
2023,4,2023-04-01,Dublin Midlands Hospital Group,all_emergency_presentations,18210,True
2023,5,2023-05-01,Dublin Midlands Hospital Group,all_emergency_presentations,17680,True
2023,6,2023-06-01,Dublin Midlands Hospital Group,all_emergency_presentations,17438,True
2023,7,2023-07-01,Dublin Midlands Hospital Group,all_emergency_presentations,18137,True
2023,8,2023-08-01,Dublin Midlands Hospital Group,all_emergency_presentations,18823,True
2023,9,2023-09-01,Dublin Midlands Hospital Group,all_emergency_presentations,18624,True
2023,10,2023-10-01,Dublin Midlands Hospital Group,all_emergency_presentations,20537,True
2023,11,2023-11-01,Dublin Midlands Hospital Group,all_emergency_presentations,20443,True
2023,12,2023-12-01,Dublin Midlands Hospital Group,all_emergency_presentations,21360,True
2024,1,2024-01-01,Dublin Midlands Hospital Group,all_emergency_presentations,24709,True
2024,2,2024-02-01,Dublin Midlands Hospital Group,all_emergency_presentations,22643,True
2024,3,2024-03-01,Dublin Midlands Hospital Group,all_emergency_presentations,23087,True
2024,4,2024-04-01,Dublin Midlands Hospital Group,all_emergency_presentations,21455,True
2024,5,2024-05-01,Dublin Midlands Hospital Group,all_emergency_presentations,20177,True
2024,6,2024-06-01,Dublin Midlands Hospital Group,all_emergency_presentations,20760,False
2024,7,2024-07-01,Dublin Midlands Hospital Group,all_emergency_presentations,22010,False
2024,8,2024-08-01,Dublin Midlands Hospital Group,all_emergency_presentations,21173,False
2024,9,2024-09-01,Dublin Midlands Hospital Group,all_emergency_presentations,21738,False
2022,1,2022-01-01,Dublin Midlands Hospital Group,new_ed_attendances,6828,True
2022,2,2022-02-01,Dublin Midlands Hospital Group,new_ed_attendances,6535,True
2022,3,2022-03-01,Dublin Midlands Hospital Group,new_ed_attendances,6470,True
2022,4,2022-04-01,Dublin Midlands Hospital Group,new_ed_attendances,5719,True
2022,5,2022-05-01,Dublin Midlands Hospital Group,new_ed_attendances,5370,True
2022,6,2022-06-01,Dublin Midlands Hospital Group,new_ed_attendances,5503,True
2022,7,2022-07-01,Dublin Midlands Hospital Group,new_ed_attendances,5286,True
2022,8,2022-08-01,Dublin Midlands Hospital Group,new_ed_attendances,5639,True
2022,9,2022-09-01,Dublin Midlands Hospital Group,new_ed_attendances,5495,True
2022,10,2022-10-01,Dublin Midlands Hospital Group,new_ed_attendances,5773,True
2022,11,2022-11-01,Dublin Midlands Hospital Group,new_ed_attendances,6342,True
2022,12,2022-12-01,Dublin Midlands Hospital Group,new_ed_attendances,6683,True
2023,1,2023-01-01,Dublin Midlands Hospital Group,new_ed_attendances,9694,True
2023,2,2023-02-01,Dublin Midlands Hospital Group,new_ed_attendances,9285,True
2023,3,2023-03-01,Dublin Midlands Hospital Group,new_ed_attendances,8504,True
2023,4,2023-04-01,Dublin Midlands Hospital Group,new_ed_attendances,7654,True
2023,5,2023-05-01,Dublin Midlands Hospital Group,new_ed_attendances,7597,True
2023,6,2023-06-01,Dublin Midlands Hospital Group,new_ed_attendances,7415,True
2023,7,2023-07-01,Dublin Midlands Hospital Group,new_ed_attendances,7926,True
2023,8,2023-08-01,Dublin Midlands Hospital Group,new_ed_attendances,7927,True
2023,9,2023-09-01,Dublin Midlands Hospital Group,new_ed_attendances,7741,True
2023,10,2023-10-01,Dublin Midlands Hospital Group,new_ed_attendances,8500,True
2023,11,2023-11-01,Dublin Midlands Hospital Group,new_ed_attendances,8725,True
2023,12,2023-12-01,Dublin Midlands Hospital Group,new_ed_attendances,8968,True
2024,1,2024-01-01,Dublin Midlands Hospital Group,new_ed_attendances,32183,True
2024,2,2024-02-01,Dublin Midlands Hospital Group,new_ed_attendances,31476,True
2024,3,2024-03-01,Dublin Midlands Hospital Group,new_ed_attendances,28907,True
2024,4,2024-04-01,Dublin Midlands Hospital Group,new_ed_attendances,25586,True
2024,5,2024-05-01,Dublin Midlands Hospital Group,new_ed_attendances,25207,True
2024,6,2024-06-01,Dublin Midlands Hospital Group,new_ed_attendances,166769,False
2024,7,2024-07-01,Dublin Midlands Hospital Group,new_ed_attendances,6,False
2024,8,2024-08-01,Dublin Midlands Hospital Group,new_ed_attendances,3,False
2024,9,2024-09-01,Dublin Midlands Hospital Group,new_ed_attendances,65260,False
2022,1,2022-01-01,Dublin Midlands Hospital Group,return_ed_attendances,1434,True
2022,2,2022-02-01,Dublin Midlands Hospital Group,return_ed_attendances,1412,True
2022,3,2022-03-01,Dublin Midlands Hospital Group,return_ed_attendances,1264,True
2022,4,2022-04-01,Dublin Midlands Hospital Group,return_ed_attendances,1166,True
2022,5,2022-05-01,Dublin Midlands Hospital Group,return_ed_attendances,1192,True
2022,6,2022-06-01,Dublin Midlands Hospital Group,return_ed_attendances,1155,True
2022,7,2022-07-01,Dublin Midlands Hospital Group,return_ed_attendances,1130,True
2022,8,2022-08-01,Dublin Midlands Hospital Group,return_ed_attendances,1214,True
2022,9,2022-09-01,Dublin Midlands Hospital Group,return_ed_attendances,1208,True
2022,10,2022-10-01,Dublin Midlands Hospital Group,return_ed_attendances,1278,True
2022,11,2022-11-01,Dublin Midlands Hospital Group,return_ed_attendances,1363,True
2022,12,2022-12-01,Dublin Midlands Hospital Group,return_ed_attendances,1378,True
2023,1,2023-01-01,Dublin Midlands Hospital Group,return_ed_attendances,1729,True
2023,2,2023-02-01,Dublin Midlands Hospital Group,return_ed_attendances,1622,True
2023,3,2023-03-01,Dublin Midlands Hospital Group,return_ed_attendances,1508,True
2023,4,2023-04-01,Dublin Midlands Hospital Group,return_ed_attendances,1408,True
2023,5,2023-05-01,Dublin Midlands Hospital Group,return_ed_attendances,1342,True
2023,6,2023-06-01,Dublin Midlands Hospital Group,return_ed_attendances,1323,True
2023,7,2023-07-01,Dublin Midlands Hospital Group,return_ed_attendances,1295,True
2023,8,2023-08-01,Dublin Midlands Hospital Group,return_ed_attendances,1367,True
2023,9,2023-09-01,Dublin Midlands Hospital Group,return_ed_attendances,1433,True
2023,10,2023-10-01,Dublin Midlands Hospital Group,return_ed_attendances,1477,True
2023,11,2023-11-01,Dublin Midlands Hospital Group,return_ed_attendances,1549,True
2023,12,2023-12-01,Dublin Midlands Hospital Group,return_ed_attendances,1616,True
2024,1,2024-01-01,Dublin Midlands Hospital Group,return_ed_attendances,2030,True
2024,2,2024-02-01,Dublin Midlands Hospital Group,return_ed_attendances,1984,True
2024,3,2024-03-01,Dublin Midlands Hospital Group,return_ed_attendances,1746,True
2024,4,2024-04-01,Dublin Midlands Hospital Group,return_ed_attendances,1602,True
2024,5,2024-05-01,Dublin Midlands Hospital Group,return_ed_attendances,1560,True
2024,6,2024-06-01,Dublin Midlands Hospital Group,return_ed_attendances,1638,False
2024,7,2024-07-01,Dublin Midlands Hospital Group,return_ed_attendances,1798,False
2024,8,2024-08-01,Dublin Midlands Hospital Group,return_ed_attendances,1622,False
2024,9,2024-09-01,Dublin Midlands Hospital Group,return_ed_attendances,1731,False
2022,1,2022-01-01,Ennis Hospital,all_emergency_presentations,1307,True
2022,2,2022-02-01,Ennis Hospital,all_emergency_presentations,1197,True
2022,3,2022-03-01,Ennis Hospital,all_emergency_presentations,1134,True
2022,4,2022-04-01,Ennis Hospital,all_emergency_presentations,1065,True
2022,5,2022-05-01,Ennis Hospital,all_emergency_presentations,1051,True
2022,6,2022-06-01,Ennis Hospital,all_emergency_presentations,1020,True
2022,7,2022-07-01,Ennis Hospital,all_emergency_presentations,999,True
2022,8,2022-08-01,Ennis Hospital,all_emergency_presentations,1046,True
2022,9,2022-09-01,Ennis Hospital,all_emergency_presentations,1102,True
2022,10,2022-10-01,Ennis Hospital,all_emergency_presentations,1168,True
2022,11,2022-11-01,Ennis Hospital,all_emergency_presentations,1198,True
2022,12,2022-12-01,Ennis Hospital,all_emergency_presentations,1246,True
2023,1,2023-01-01,Ennis Hospital,all_emergency_presentations,1501,True
2023,2,2023-02-01,Ennis Hospital,all_emergency_presentations,1508,True
2023,3,2023-03-01,Ennis Hospital,all_emergency_presentations,1349,True
2023,4,2023-04-01,Ennis Hospital,all_emergency_presentations,1212,True
2023,5,2023-05-01,Ennis Hospital,all_emergency_presentations,1256,True
2023,6,2023-06-01,Ennis Hospital,all_emergency_presentations,1192,True
2023,7,2023-07-01,Ennis Hospital,all_emergency_presentations,1177,True
2023,8,2023-08-01,Ennis Hospital,all_emergency_presentations,1201,True
2023,9,2023-09-01,Ennis Hospital,all_emergency_presentations,1280,True
2023,10,2023-10-01,Ennis Hospital,all_emergency_presentations,1325,True
2023,11,2023-11-01,Ennis Hospital,all_emergency_presentations,1379,True
2023,12,2023-12-01,Ennis Hospital,all_emergency_presentations,1435,True
2024,1,2024-01-01,Ennis Hospital,all_emergency_presentations,1838,True
2024,2,2024-02-01,Ennis Hospital,all_emergency_presentations,1744,True
2024,3,2024-03-01,Ennis Hospital,all_emergency_presentations,1565,True
2024,4,2024-04-01,Ennis Hospital,all_emergency_presentations,1494,True
2024,5,2024-05-01,Ennis Hospital,all_emergency_presentations,1364,True
2024,6,2024-06-01,Ennis Hospital,all_emergency_presentations,1516,False
2024,7,2024-07-01,Ennis Hospital,all_emergency_presentations,1534,False
2024,8,2024-08-01,Ennis Hospital,all_emergency_presentations,1559,False
2024,9,2024-09-01,Ennis Hospital,all_emergency_presentations,1684,False
2022,1,2022-01-01,Ennis Hospital,new_ed_attendances,933,True
2022,2,2022-02-01,Ennis Hospital,new_ed_attendances,928,True
2022,3,2022-03-01,Ennis Hospital,new_ed_attendances,853,True
2022,4,2022-04-01,Ennis Hospital,new_ed_attendances,823,True
2022,5,2022-05-01,Ennis Hospital,new_ed_attendances,783,True
2022,6,2022-06-01,Ennis Hospital,new_ed_attendances,747,True
2022,7,2022-07-01,Ennis Hospital,new_ed_attendances,783,True
2022,8,2022-08-01,Ennis Hospital,new_ed_attendances,813,True
2022,9,2022-09-01,Ennis Hospital,new_ed_attendances,827,True
2022,10,2022-10-01,Ennis Hospital,new_ed_attendances,838,True
2022,11,2022-11-01,Ennis Hospital,new_ed_attendances,843,True
2022,12,2022-12-01,Ennis Hospital,new_ed_attendances,881,True
2023,1,2023-01-01,Ennis Hospital,new_ed_attendances,817,True
2023,2,2023-02-01,Ennis Hospital,new_ed_attendances,782,True
2023,3,2023-03-01,Ennis Hospital,new_ed_attendances,730,True
2023,4,2023-04-01,Ennis Hospital,new_ed_attendances,686,True
2023,5,2023-05-01,Ennis Hospital,new_ed_attendances,675,True
2023,6,2023-06-01,Ennis Hospital,new_ed_attendances,642,True
2023,7,2023-07-01,Ennis Hospital,new_ed_attendances,667,True
2023,8,2023-08-01,Ennis Hospital,new_ed_attendances,672,True
2023,9,2023-09-01,Ennis Hospital,new_ed_attendances,657,True
2023,10,2023-10-01,Ennis Hospital,new_ed_attendances,700,True
2023,11,2023-11-01,Ennis Hospital,new_ed_attendances,752,True
2023,12,2023-12-01,Ennis Hospital,new_ed_attendances,754,True
2024,1,2024-01-01,Ennis Hospital,new_ed_attendances,722,True
2024,2,2024-02-01,Ennis Hospital,new_ed_attendances,716,True
2024,3,2024-03-01,Ennis Hospital,new_ed_attendances,654,True
2024,4,2024-04-01,Ennis Hospital,new_ed_attendances,585,True
2024,5,2024-05-01,Ennis Hospital,new_ed_attendances,596,True
2024,6,2024-06-01,Ennis Hospital,new_ed_attendances,3585,False
2024,9,2024-09-01,Ennis Hospital,new_ed_attendances,5814,False
2022,1,2022-01-01,Ennis Hospital,return_ed_attendances,1305,True
2022,2,2022-02-01,Ennis Hospital,return_ed_attendances,1212,True
2022,3,2022-03-01,Ennis Hospital,return_ed_attendances,1134,True
2022,4,2022-04-01,Ennis Hospital,return_ed_attendances,1051,True
2022,5,2022-05-01,Ennis Hospital,return_ed_attendances,1008,True
2022,6,2022-06-01,Ennis Hospital,return_ed_attendances,1000,True
2022,7,2022-07-01,Ennis Hospital,return_ed_attendances,1015,True
2022,8,2022-08-01,Ennis Hospital,return_ed_attendances,1032,True
2022,9,2022-09-01,Ennis Hospital,return_ed_attendances,1063,True
2022,10,2022-10-01,Ennis Hospital,return_ed_attendances,1130,True
2022,11,2022-11-01,Ennis Hospital,return_ed_attendances,1232,True
2022,12,2022-12-01,Ennis Hospital,return_ed_attendances,1222,True
2023,1,2023-01-01,Ennis Hospital,return_ed_attendances,1542,True
2023,2,2023-02-01,Ennis Hospital,return_ed_attendances,1387,True
2023,3,2023-03-01,Ennis Hospital,return_ed_attendances,1339,True
2023,4,2023-04-01,Ennis Hospital,return_ed_attendances,1203,True
2023,5,2023-05-01,Ennis Hospital,return_ed_attendances,1152,True
2023,6,2023-06-01,Ennis Hospital,return_ed_attendances,1142,True
2023,7,2023-07-01,Ennis Hospital,return_ed_attendances,1236,True
2023,8,2023-08-01,Ennis Hospital,return_ed_attendances,1253,True
2023,9,2023-09-01,Ennis Hospital,return_ed_attendances,1278,True
2023,10,2023-10-01,Ennis Hospital,return_ed_attendances,1247,True
2023,11,2023-11-01,Ennis Hospital,return_ed_attendances,1363,True
2023,12,2023-12-01,Ennis Hospital,return_ed_attendances,1434,True
2024,1,2024-01-01,Ennis Hospital,return_ed_attendances,1758,True
2024,2,2024-02-01,Ennis Hospital,return_ed_attendances,1596,True
2024,3,2024-03-01,Ennis Hospital,return_ed_attendances,1515,True
2024,4,2024-04-01,Ennis Hospital,return_ed_attendances,1450,True
2024,5,2024-05-01,Ennis Hospital,return_ed_attendances,1431,True
2024,6,2024-06-01,Ennis Hospital,return_ed_attendances,1516,False
2024,7,2024-07-01,Ennis Hospital,return_ed_attendances,1534,False
2024,8,2024-08-01,Ennis Hospital,return_ed_attendances,1559,False
2024,9,2024-09-01,Ennis Hospital,return_ed_attendances,1684,False
2022,1,2022-01-01,Galway University Hospitals,all_emergency_presentations,7432,True
2022,2,2022-02-01,Galway University Hospitals,all_emergency_presentations,6430,True
2022,3,2022-03-01,Galway University Hospitals,all_emergency_presentations,6257,True
2022,4,2022-04-01,Galway University Hospitals,all_emergency_presentations,6160,True
2022,5,2022-05-01,Galway University Hospitals,all_emergency_presentations,5631,True
2022,6,2022-06-01,Galway University Hospitals,all_emergency_presentations,5421,True
2022,7,2022-07-01,Galway University Hospitals,all_emergency_presentations,5511,True
2022,8,2022-08-01,Galway University Hospitals,all_emergency_presentations,5659,True
2022,9,2022-09-01,Galway University Hospitals,all_emergency_presentations,6170,True
2022,10,2022-10-01,Galway University Hospitals,all_emergency_presentations,5699,True
2022,11,2022-11-01,Galway University Hospitals,all_emergency_presentations,6695,True
2022,12,2022-12-01,Galway University Hospitals,all_emergency_presentations,6354,True
2023,1,2023-01-01,Galway University Hospitals,all_emergency_presentations,7374,True
2023,2,2023-02-01,Galway University Hospitals,all_emergency_presentations,7089,True
2023,3,2023-03-01,Galway University Hospitals,all_emergency_presentations,6731,True
2023,4,2023-04-01,Galway University Hospitals,all_emergency_presentations,5878,True
2023,5,2023-05-01,Galway University Hospitals,all_emergency_presentations,6068,True
2023,6,2023-06-01,Galway University Hospitals,all_emergency_presentations,6148,True
2023,7,2023-07-01,Galway University Hospitals,all_emergency_presentations,5680,True
2023,8,2023-08-01,Galway University Hospitals,all_emergency_presentations,6082,True
2023,9,2023-09-01,Galway University Hospitals,all_emergency_presentations,6175,True
2023,10,2023-10-01,Galway University Hospitals,all_emergency_presentations,6572,True
2023,11,2023-11-01,Galway University Hospitals,all_emergency_presentations,6808,True
2023,12,2023-12-01,Galway University Hospitals,all_emergency_presentations,6920,True
2024,1,2024-01-01,Galway University Hospitals,all_emergency_presentations,8017,True
2024,2,2024-02-01,Galway University Hospitals,all_emergency_presentations,8047,True
2024,3,2024-03-01,Galway University Hospitals,all_emergency_presentations,6991,True
2024,4,2024-04-01,Galway University Hospitals,all_emergency_presentations,6704,True
2024,5,2024-05-01,Galway University Hospitals,all_emergency_presentations,6115,True
2024,6,2024-06-01,Galway University Hospitals,all_emergency_presentations,6462,False
2024,7,2024-07-01,Galway University Hospitals,all_emergency_presentations,6676,False
2024,8,2024-08-01,Galway University Hospitals,all_emergency_presentations,6705,False
2024,9,2024-09-01,Galway University Hospitals,all_emergency_presentations,6866,False
2022,1,2022-01-01,Galway University Hospitals,new_ed_attendances,2623,True
2022,2,2022-02-01,Galway University Hospitals,new_ed_attendances,2530,True
2022,3,2022-03-01,Galway University Hospitals,new_ed_attendances,2366,True
2022,4,2022-04-01,Galway University Hospitals,new_ed_attendances,2193,True
2022,5,2022-05-01,Galway University Hospitals,new_ed_attendances,2102,True
2022,6,2022-06-01,Galway University Hospitals,new_ed_attendances,2004,True
2022,7,2022-07-01,Galway University Hospitals,new_ed_attendances,1949,True
2022,8,2022-08-01,Galway University Hospitals,new_ed_attendances,2122,True
